Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"Diego
@solo_diegoo
·
Feb 17
Es para asegurar que no hay hacks
4
1.3K",Diego,@solo_diegoo,Es para asegurar que no hay hacks,Heretics m1xwell,@Mixwell,"5:17 AM · Feb 17, 2024","Empieza la temporada, entran al stage y no tienen ni el valorant instalado  #VCTAmericas"
"suyuki
@suyukiiiiii
·
Feb 17
@salehVALO
 bring them to stop yappin and tell em to start the game 
221",suyuki,@suyukiiiiii, bring them to stop yappin and tell em to start the game ,VALORANT Esports NA,@valesports_na,"5:12 AM · Feb 17, 2024","First game of #VCTAmericas Kickoff and we're already getting 
@Demon1___
 on Jett

Wouldn't have it any other way "
"Sam
@sammiechams
·
Feb 17
Start the game stop stalling
310",Sam,@sammiechams,Start the game stop stalling,VALORANT Esports NA,@valesports_na,"5:12 AM · Feb 17, 2024","First game of #VCTAmericas Kickoff and we're already getting 
@Demon1___
 on Jett

Wouldn't have it any other way "
"Atem ™ (SAVE ME PENIX)
@atem_tm
·
Feb 17
You know the league is back when you got a tech pause before the match starts
4
363",Atem ™ (SAVE ME PENIX),@atem_tm,You know the league is back when you got a tech pause before the match starts,VALORANT Esports NA,@valesports_na,"5:12 AM · Feb 17, 2024","First game of #VCTAmericas Kickoff and we're already getting 
@Demon1___
 on Jett

Wouldn't have it any other way "
"Korben 
@nokompass
·
Feb 17
tech pause before the match even starts
those ibuypower pc's working great!
1
262",Korben ,@nokompass,tech pause before the match even starts,VALORANT Esports NA,@valesports_na,"5:12 AM · Feb 17, 2024","First game of #VCTAmericas Kickoff and we're already getting 
@Demon1___
 on Jett

Wouldn't have it any other way "
"VALORANT Champions Tour
@ValorantEsports
·
4h
.
@Zellsis
 is upping his tactics...
23
1K
8.4K
185K",VALORANT Champions Tour,@ValorantEsports,.,VALORANT Esports NA,@valesports_na,"5:12 AM · Feb 17, 2024","First game of #VCTAmericas Kickoff and we're already getting 
@Demon1___
 on Jett

Wouldn't have it any other way "
"Lzgontijo.sh
@lzgontijo
·
Feb 17
VAMO SUPER FURIA
1
248",Lzgontijo.sh,@lzgontijo,VAMO SUPER FURIA,VALORANT Esports NA,@valesports_na,"5:06 AM · Feb 17, 2024","The first match of #VCTAmericas Kickoff is finally LIVE!

 
@NRGgg
 vs. 
@FURIA
 
 Breeze/Ascent/Split
 http://valorantesports.com"
"C4C | E1ijah
@E1ijah2
·
Feb 17
lies it is 5:20 EST, the game should have started 20 minutes ago, i could have thrown an entire ranked game in this time
1
1
313",C4C | E1ijah,@E1ijah2,"lies it is 5:20 EST, the game should have started 20 minutes ago, i could have thrown an entire ranked game in this time",VALORANT Esports NA,@valesports_na,"5:06 AM · Feb 17, 2024","The first match of #VCTAmericas Kickoff is finally LIVE!

 
@NRGgg
 vs. 
@FURIA
 
 Breeze/Ascent/Split
 http://valorantesports.com"
"zCoval
@z_coval
·
Feb 17
Lets go NRG
2
359",zCoval,@z_coval,Lets go NRG,VALORANT Esports NA,@valesports_na,"5:06 AM · Feb 17, 2024","The first match of #VCTAmericas Kickoff is finally LIVE!

 
@NRGgg
 vs. 
@FURIA
 
 Breeze/Ascent/Split
 http://valorantesports.com"
"X1N
@X1NVal
·
Feb 17
GIF
1
19",X1N,@X1NVal,,X1N,@X1NVal,"5:02 AM · Feb 17, 2024","Skip Breeze and go Ascent. I wanna see NRG's Gekko Ascent comp already
#VCTAmericas"
"Compex
@CompexVal
·
Feb 17
2.5 hours of my life to see 4 default comps. 
""oH tHE mEtA iS goNnA bE So dIVeRsE""
27",Compex,@CompexVal,"2.5 hours of my life to see 4 default comps. 
""oH tHE mEtA iS goNnA bE So dIVeRsE""",X1N,@X1NVal,"5:02 AM · Feb 17, 2024","Skip Breeze and go Ascent. I wanna see NRG's Gekko Ascent comp already
#VCTAmericas"
"lbw
@LBW2004
·
Feb 17
The need to stop the yap and start the game
1
25",lbw,@LBW2004,The need to stop the yap and start the game,X1N,@X1NVal,"5:02 AM · Feb 17, 2024","Skip Breeze and go Ascent. I wanna see NRG's Gekko Ascent comp already
#VCTAmericas"
"Ashiiok
@Ashiioks
·
Feb 17
Pero y ese MakeUp de locos vas increible Vhania
55",Ashiiok,@Ashiioks,Pero y ese MakeUp de locos vas increible Vhania,Gatotowsky,@vh_gatotowsky,"4:48 AM · Feb 17, 2024",¡Comenzamos con #VCTAmericas 2024! 
"Claudio DIWO
@cluddd
·
Feb 17
Suerte para este año 
1
60",Claudio DIWO,@cluddd,Suerte para este año ,Gatotowsky,@vh_gatotowsky,"4:48 AM · Feb 17, 2024",¡Comenzamos con #VCTAmericas 2024! 
"Mymi ♡
@Mymisikuu
·
Feb 17
QUE LINDAAAA 
1
65",Mymi ♡,@Mymisikuu,QUE LINDAAAA ,Gatotowsky,@vh_gatotowsky,"4:48 AM · Feb 17, 2024",¡Comenzamos con #VCTAmericas 2024! 
"Anakin
@AnakinJuegos
·
Feb 17
Furia 2 - NRG 0
C9 1 - MIBR 2
221",Anakin,@AnakinJuegos,"Furia 2 - NRG 0
C9 1 - MIBR 2",blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"Luisitokun
@luisgrv12
·
Feb 17
Alguno de los br va a sorprender pero no se cual
35",Luisitokun,@luisgrv12,Alguno de los br va a sorprender pero no se cual,blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"Taven
@Taven___
·
Feb 17
Tan fuerte viene furia o están fumandose porros?
81",Taven,@Taven___,Tan fuerte viene furia o están fumandose porros?,blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"bui3s
@buitresS_
·
Feb 17
Furia 2-0  NRG
Claud9 2-1 MIBR
127",bui3s,@buitresS_,"Furia 2-0  NRG
Claud9 2-1 MIBR",blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"Diego
@solo_diegoo
·
Feb 17
NRG 2-0 FURIA
C9 2-1 MIBR
1
146",Diego,@solo_diegoo,"NRG 2-0 FURIA
C9 2-1 MIBR",blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"Tato
@Tatito__
·
Feb 17
FURIA 1-2 NRG
Cloud9 2-0 MIBR
120",Tato,@Tatito__,"FURIA 1-2 NRG
Cloud9 2-0 MIBR",blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"Dryad
@DanDryad
·
2h
salió esta un ratico
7
14
2.4K
25K",Dryad,@DanDryad,salió esta un ratico,blue_mx,@blue_mx1,"4:23 AM · Feb 17, 2024","Día 1 de la #VCTAmericas KICKOFF

FURIA 2-1 NRG Esports
Cloud9 2-0 MIBR

¿El tuyo?"
"Arya-Jan
@AryaHojati
·
Feb 17
36",Arya-Jan,@AryaHojati,,Arya-Jan,@AryaHojati,"4:20 AM · Feb 17, 2024","WE BACK BABY

Been waiting so long but I’m finally covering #VCTAmericas matches again!"
"Acean
@_Acean
·
Feb 17
mwzera>demonio1
1
175",Acean,@_Acean,mwzera>demonio1,VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"El Ciceron
@El_Ciceron
·
Feb 17
Hay pocos que se pueden dar el lujo de ser arrogantes, y demon1 es uno de ellos y lo demostró ganando la champions
8
235",El Ciceron,@El_Ciceron,"Hay pocos que se pueden dar el lujo de ser arrogantes, y demon1 es uno de ellos y lo demostró ganando la champions",VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"Theory
@SoyTheory
·
Feb 17
@IamCristhofer
 la cabra
2
229",Theory,@SoyTheory, la cabra,VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"marzo
@JklCesar
·
Feb 17
el goat
1
203",marzo,@JklCesar,el goat,VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"Freeeedy LZ
@frefrefrefreLZ
·
Feb 17
Vamos furia!!!
1
228",Freeeedy LZ,@frefrefrefreLZ,Vamos furia!!!,VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"aleaziN *ﾟ
@aleazinvlr
·
Feb 17
mi mejor amigo el inconsistente1
1
286",aleaziN *ﾟ,@aleazinvlr,mi mejor amigo el inconsistente1,VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"sebita / @super8conesteroides
@Completoide
·
Feb 17
tulachi1
178",sebita / @super8conesteroides,@Completoide,tulachi1,VALORANT Esports LATAM,@valesports_la,"3:00 AM · Feb 17, 2024","""Ni siquiera he visto su roster. Tampoco me importa."": 
@Demon1___
 sobre 
@FURIA
 

Desde las 4pm 5pm 7pm 
@NRGgg
 y 
@FURIA
 abren el telón de #VCTAmericas KICKOFF por http://valorantesports.com"
"EFCY rob
@trashedrob
·
Feb 17
I love u
3
243",EFCY rob,@trashedrob,I love u,EFCY rob,@trashedrob,"1:53 AM · Feb 17, 2024","BEST HOODIE IVE PURCHASED. I FEEL ASCENDANT COMING. 

just in time for vct kickoff too ;)


@TenZOfficial
 
@Zellsis
 
@zekkenVAL
 
@1johnqt
 
@sen_sacy
 
@tarik
 


@Sentinels
 #VCTAmericas"
"EFCY rob
@trashedrob
·
Feb 17
WHATS GOOD STARTING 5 
2
177",EFCY rob,@trashedrob,WHATS GOOD STARTING 5 ,EFCY rob,@trashedrob,"1:53 AM · Feb 17, 2024","BEST HOODIE IVE PURCHASED. I FEEL ASCENDANT COMING. 

just in time for vct kickoff too ;)


@TenZOfficial
 
@Zellsis
 
@zekkenVAL
 
@1johnqt
 
@sen_sacy
 
@tarik
 


@Sentinels
 #VCTAmericas"
"MADE IN BRAZIL.
@MIBR
·
Feb 17
Garanta o seu ingresso:
sympla.com.br
Login apresenta: Mibrzada | Watchparty VCT Américas
MIBRZADA: WATCHPARTY VCT KICK OFF AMERICAS  CHEGOU A SUA HORA DE MIBRZAR  Uma festa feita para os fãs de VALORANT torcerem juntos pelo MIBR. Finalmente voltou o torneio favorito de VAVA e queremos...
1
3
3.4K",MADE IN BRAZIL.,@MIBR,Garanta o seu ingresso:,MADE IN BRAZIL.,@MIBR,"1:17 AM · Feb 17, 2024","HOJE TEM MIBRZADA! 

Vem torcer pelo MIBR no #VCTAmericas Kickoff com a gente. 
Colou? Ganhou voucher de  grátis. 

HOJE | 18H | LOGIN HOUSE EXP


@itau
 "
"VALORANT Esports NA
@valesports_na
·
Feb 17
Find all these and our new #VCTAmericas 2024 teams wallpapers on https://flickr.com/photos/vctamericas/albums/72177720314821528…
NRG and 3 others
1
3
65
8.5K",VALORANT Esports NA,@valesports_na,Find all these and our new ,VALORANT Esports NA,@valesports_na,"1:15 AM · Feb 17, 2024","New stories, new faces, new rivals.

A new competitive season begins today. Don't miss the #VCTAmericas Kickoff from February 16th to March 3rd!"
"Strafe Esports @ VCT Masters Madrid 
@strafeapp
·
Feb 17
Probably the highest skill ceiling we have ever seen! Will be a joy to watch all matches!
1
939",Strafe Esports @ VCT Masters Madrid ,@strafeapp,Probably the highest skill ceiling we have ever seen! Will be a joy to watch all matches!,VALORANT Esports NA,@valesports_na,"1:15 AM · Feb 17, 2024","New stories, new faces, new rivals.

A new competitive season begins today. Don't miss the #VCTAmericas Kickoff from February 16th to March 3rd!"
"KlusE
@klus_e
·
Feb 17
why is the order of player names different for the Lev one than the order of their pictures? just why
1
1
508",KlusE,@klus_e,why is the order of player names different for the Lev one than the order of their pictures? just why,VALORANT Esports NA,@valesports_na,"1:15 AM · Feb 17, 2024","New stories, new faces, new rivals.

A new competitive season begins today. Don't miss the #VCTAmericas Kickoff from February 16th to March 3rd!"
"ssj malik
@Proofyy_
·
Feb 17
These graphics go crazy!
334",ssj malik,@Proofyy_,These graphics go crazy!,VALORANT Esports NA,@valesports_na,"1:15 AM · Feb 17, 2024","New stories, new faces, new rivals.

A new competitive season begins today. Don't miss the #VCTAmericas Kickoff from February 16th to March 3rd!"
"Drage
@DrageBS
·
Feb 16
GO CRAZY UBER
283",Drage,@DrageBS,GO CRAZY UBER,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"Rage Spark
@Carol36184786
·
Feb 18
Do I get to hear my first Uber cast of the year??
34",Rage Spark,@Carol36184786,Do I get to hear my first Uber cast of the year??,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"Elisabeth Marchini
@ejmarchini
·
Feb 16
LETS GOOO
1
408",Elisabeth Marchini,@ejmarchini,LETS GOOO,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"deluxe
@deluxesayshello
·
Feb 16
Do I get to hear my first Uber cast of the year??
199",deluxe,@deluxesayshello,Do I get to hear my first Uber cast of the year??,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"Alyssa the Tall
@AlyssaTheAmazon
·
Feb 17
please tell me you're casting tomorrow
99",Alyssa the Tall,@AlyssaTheAmazon,please tell me you're casting tomorrow,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"Kevin Walker
@imAVRL
·
4h
Overwatch category deadlift from Japan 
6
8
370
15K",Kevin Walker,@imAVRL,Overwatch category deadlift from Japan ,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"McGravy
@McGravy
·
17h
Happy to be apart of an evergrowing collegiate scene. Let’s get cooking 
Quote
UCI Esports
@UCIEsports
·
17h
We’re thrilled to announce our new Overwatch Head Coach, @McGravy! 

We can’t wait to see what you have in store for us this year, welcome to the team!
7
5
505
17K",McGravy,@McGravy,Happy to be apart of an evergrowing collegiate scene. Let’s get cooking ,Mitch Leslie,@ubershouts,"11:26 PM · Feb 16, 2024",AYO #VCTAmericas IS BACK TODAY LFGGGGG
"Doug
@EsportsDoug
·
Feb 17
I might not be esports but I try my best.
1
58",Doug,@EsportsDoug,I might not be esports but I try my best.,Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"ImperialKitKat
@ImperialKitKat
·
Feb 16
I'm staying up to watch , perhaps I will even watch on da tv
1
55",ImperialKitKat,@ImperialKitKat,"I'm staying up to watch , perhaps I will even watch on da tv",Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"Zebra
@ZebraBrotherYT
·
Feb 17
Going to the game today aswell doug!
1
45",Zebra,@ZebraBrotherYT,Going to the game today aswell doug!,Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"Ballatw
@Ballatw
·
1h
Zekken gonna end up being the GOAT... He's already the best teammate you could have.

His read on the game is too good. His comms are too clean. He's gonna end up IGLing when he's 30 and be the best to ever do that too.
14
22
1.4K
17K",Ballatw,@Ballatw,"Zekken gonna end up being the GOAT... He's already the best teammate you could have.

His read on the game is too good. His comms are too clean. He's gonna end up IGLing when he's 30 and be the best to ever do that too.",Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"TenZ
@TenZOfficial
·
49m
GG’s we beat PRX 3-1, grand finals time against GenG to get revenge
249
918
13K
147K",TenZ,@TenZOfficial,"GG’s we beat PRX 3-1, grand finals time against GenG to get revenge",Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"mimi
@aEvilcat
·
2h
zekken is the public transit to tenz's walkable city
27
108
3K
51K",mimi,@aEvilcat,zekken is the public transit to tenz's walkable city,Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"Lauren Scott 
@pansy
·
51m
Its been a blast casting that series SEN and PRX are both incredible.

I have had a personally dogshit time during this event, non game related but felt good about that cast tried my best. Hope it showed.


42
7
789
14K",Lauren Scott ,@pansy,"Its been a blast casting that series SEN and PRX are both incredible.

I have had a personally dogshit time during this event, non game related but felt good about that cast tried my best. Hope it showed.

",Doug,@EsportsDoug,"11:06 PM · Feb 16, 2024","Gird your loins. 

Tonight we costream opening day of #VCTAmericas."
"dxdiag
@dxdiag_cmd
·
Feb 16
Vão tomar um amasso que perderão o rumo! Fúria sendo Fúria. Fracos
85",dxdiag,@dxdiag_cmd,Vão tomar um amasso que perderão o rumo! Fúria sendo Fúria. Fracos,FURIA,@FURIA,"11:03 PM · Feb 16, 2024","Hoje tem a estreia da #FURIAVAL no #VCTAmericas  

Da uma espiadinha no dia a dia dos meninos em Los Angeles e a preparação deles pro campeonato "
"@pzvlrr
·
Feb 16
VAMOOOOO
63",,@pzvlrr,VAMOOOOO,FURIA,@FURIA,"11:03 PM · Feb 16, 2024","Hoje tem a estreia da #FURIAVAL no #VCTAmericas  

Da uma espiadinha no dia a dia dos meninos em Los Angeles e a preparação deles pro campeonato "
"EnzoLS12
@EnzoSimoes_12
·
Feb 16
vão amassar, to com dó do que o mw vai fazer com essa NRG
106",EnzoLS12,@EnzoSimoes_12,"vão amassar, to com dó do que o mw vai fazer com essa NRG",FURIA,@FURIA,"11:03 PM · Feb 16, 2024","Hoje tem a estreia da #FURIAVAL no #VCTAmericas  

Da uma espiadinha no dia a dia dos meninos em Los Angeles e a preparação deles pro campeonato "
"Prepe ˢᵉᵖ ᶠᵘʳ
@Prepe_99
·
Feb 16
LA REMONTADA FURIOSA
VAMO CRL
118",Prepe ˢᵉᵖ ᶠᵘʳ,@Prepe_99,"LA REMONTADA FURIOSA
VAMO CRL",FURIA,@FURIA,"11:03 PM · Feb 16, 2024","Hoje tem a estreia da #FURIAVAL no #VCTAmericas  

Da uma espiadinha no dia a dia dos meninos em Los Angeles e a preparação deles pro campeonato "
"FURIA Gatuzen 
@FurGatuzen
·
Feb 16
OH NRG PODE ESPERAAR A SUA HORA VAI CHEGAR
131",FURIA Gatuzen ,@FurGatuzen,OH NRG PODE ESPERAAR A SUA HORA VAI CHEGAR,FURIA,@FURIA,"11:03 PM · Feb 16, 2024","Hoje tem a estreia da #FURIAVAL no #VCTAmericas  

Da uma espiadinha no dia a dia dos meninos em Los Angeles e a preparação deles pro campeonato "
"NΣRO
@N3ROMAYCRY
·
Feb 17
@C9VAL
 MVP 
@Lft_Oxy
120",NΣRO,@N3ROMAYCRY, MVP ,NΣRO,@N3ROMAYCRY,"11:00 PM · Feb 16, 2024","
 
@Cloud9

Just in-time for #VCTAmericas"
"NΣRO
@N3ROMAYCRY
·
Feb 17
TY 
1
41",NΣRO,@N3ROMAYCRY,TY ,NΣRO,@N3ROMAYCRY,"11:00 PM · Feb 16, 2024","
 
@Cloud9

Just in-time for #VCTAmericas"
"Lucax
@LucaxSeahawks
·
Feb 16
Vistam o manto.
2
212",Lucax,@LucaxSeahawks,Vistam o manto.,VALORANT Esports BR,@valesports_br,"11:00 PM · Feb 16, 2024","I'm here, estoy aquí, eu estou aqui 

O #VCTAmericas Kickoff está aqui!

Estreia HOJE às 19h em http://valorantesports.com"
"Jeferson⁷⁷⁷#goLOUD
@Jeferso60904004
·
Feb 17
Vamo Brasil karaio, vamo LOUD!
26",Jeferson⁷⁷⁷#goLOUD,@Jeferso60904004,"Vamo Brasil karaio, vamo LOUD!",VALORANT Esports BR,@valesports_br,"11:00 PM · Feb 16, 2024","I'm here, estoy aquí, eu estou aqui 

O #VCTAmericas Kickoff está aqui!

Estreia HOJE às 19h em http://valorantesports.com"
"raphael 
@raphaeltuma
·
Feb 17
26",raphael ,@raphaeltuma,,VALORANT Esports BR,@valesports_br,"11:00 PM · Feb 16, 2024","I'm here, estoy aquí, eu estou aqui 

O #VCTAmericas Kickoff está aqui!

Estreia HOJE às 19h em http://valorantesports.com"
"aqua
@_aquavlr
·
Feb 16
Vamos pra mais um ano
286",aqua,@_aquavlr,Vamos pra mais um ano,Smoke Mid,@canalsmokemid,,
"Quel
@quelvlr_
·
Feb 16
será que errarei tudo mais um ano?
2
304",Quel,@quelvlr_,será que errarei tudo mais um ano?,Smoke Mid,@canalsmokemid,,
"Helicoptero𓆏
@Gargitternico
·
Feb 16
nunca torci tanto pro meu mano rodrigo gatti estar errado
1
2
233",Helicoptero𓆏,@Gargitternico,nunca torci tanto pro meu mano rodrigo gatti estar errado,Smoke Mid,@canalsmokemid,,
"Bruno
@bruburinho
·
Feb 17
o Palestra tá nos dois prints, não sei se foi erro ou algumas coisa, só pra pontuar 
@canalsmokemid
88",Bruno,@bruburinho,"o Palestra tá nos dois prints, não sei se foi erro ou algumas coisa, só pra pontuar ",Smoke Mid,@canalsmokemid,,
"Gui
@aguiarmgl
·
Feb 16
@quelvlr_
 o que você tem contra a Mibr? Rainha da zika.
1
127",Gui,@aguiarmgl, o que você tem contra a Mibr? Rainha da zika.,Smoke Mid,@canalsmokemid,,
"Smoke Mid
@canalsmokemid
·
Feb 16
 BOLÃO DO SMOKE MID #VCTAmericas
Quel and 4 others
5
7
38
5.7K",Smoke Mid,@canalsmokemid, BOLÃO DO SMOKE MID ,Smoke Mid,@canalsmokemid,"10:25 PM · Feb 16, 2024"," BOLÃO DO SMOKE MID #VCTAmericas

Ele está de volta! O seu, o meu, o nosso bolão do Smoke Mid!

E começando nesse #VCTAmericas com palpites divididos."
"Tixinhadois
@tixinhadois
·
Feb 16
Direitos do DDS liberados para você BiDa, se quiser fazer WP do DDS de hoje, com as cartinhas e etc, fica livre <3
37
2.5K",Tixinhadois,@tixinhadois,"Direitos do DDS liberados para você BiDa, se quiser fazer WP do DDS de hoje, com as cartinhas e etc, fica livre <3",Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"Joao Vitor Ribeiro
@jhonnzfps
·
Feb 16
é isso bidão, mostra pra galera do cs que da pra jogar e amar os dois jogos, viva os fps !!!
241",Joao Vitor Ribeiro,@jhonnzfps,"é isso bidão, mostra pra galera do cs que da pra jogar e amar os dois jogos, viva os fps !!!",Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"Digo gunslingeR Silva
@letsgodigo
·
Feb 16
Dormir é para os fracos
1
146",Digo gunslingeR Silva,@letsgodigo,Dormir é para os fracos,Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"LLL Antoim
@lll_antoim
·
Feb 16
UMA MÁÁÁÁÁÁQUINA
126",LLL Antoim,@lll_antoim,UMA MÁÁÁÁÁÁQUINA,Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"mélow;
@melo_davii
·
Feb 16
Agenda cheia Bidão, daora que tá dando certo
191",mélow;,@melo_davii,"Agenda cheia Bidão, daora que tá dando certo",Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"nando 
@fnandopsm
·
Feb 16
Bidao vc é um genio do futebol
242",nando ,@fnandopsm,Bidao vc é um genio do futebol,Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"Michael Scott
@luizaaa
·
Feb 16
Já sei onde vou assistir ao vct 
199",Michael Scott,@luizaaa,Já sei onde vou assistir ao vct ,Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
"JUNIN
@martinsjnr
·
Feb 17
boaaa bida 
53",JUNIN,@martinsjnr,boaaa bida ,Bernardo 'BiDa' Moura,@bida,"10:19 PM · Feb 16, 2024","Feliz demais com a confirmaçao de Watch Party no #VCTAmericas :) 

Agora a rotina do mes tá confirmada!

8:00 - 17:00 - CS2 - RMR 
19:00 - 01:00 - Valorant - VCT Americas

Se der certo, ainda vai ter gameplay entre 17 e 19 kkkkk"
